error,extraction_rule_id,safir_field_id,mask,definition,ruleset_id
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",efe0b7dd-087f-4d66-b56d-ff49ae0a10c0,RIA,CFU,"{'""substract'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes réelles d’investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""10'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""13'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""16'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""18'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""20'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""204'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""21'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""22'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""23'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""26'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""27'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""45'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}]}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",90ca9c40-1c07-486b-b1ef-fe8473843268,RRI,CFU,"{'""substract'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes réelles d’investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",36a5d4c9-0570-4748-ae36-85225a442f48,RO28,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""startswith'"": '""28'"", '""operation_type'"": '""order'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",74ec822e-51eb-43d5-a9b8-c9cbf012a494,ROI,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes d’ordre en investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",749763b8-4b72-4de3-ad96-19753e29ce69,R001,CFU,"{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",377de0a0-26bb-4ab3-a838-d5069883cdcf,R1068,CFU,"{'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",a250af80-d12f-4317-8445-502feb86f587,RIC,CFU,"{'""sum'"": [{'""substract'"": [{'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes réelles d’investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}, {'""extract'"": {'""column'"": '""Réalisations (titres émis) (b)'"", '""identifiers'"": ['""Total des recettes d’ordre en investissement'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Prévisions (a)(BP + DM + RAR N-1)'"", '""identifiers'"": ['""001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue d’ensemble'""]}}, {'""extract'"": {'""column'"": '""Réalisations nettes (d=b-c)'"", '""identifiers'"": ['""1068'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II- Exécution budgétaire'"", '""Recettes d''investissement – Vue détaillée'""]}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",aac11d1f-2d76-483d-b57e-2ed86d724b2a,RARDI,CFU,"{'""extract'"": {'""column'"": '""Investissement'"", '""identifiers'"": ['""Dépenses'"", '""Restes à réaliser'""], '""section_header'"": ['""I-Informations générales et synthétiques'"", '""Présentation générale du compte financier - Vue d''ensemble'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",be2263f7-9d54-42ae-9816-2f52fac1848e,RARRI,CFU,"{'""extract'"": {'""column'"": '""Investissement'"", '""identifiers'"": ['""Recettes'"", '""Restes à réaliser'""], '""section_header'"": ['""I-Informations générales et synthétiques'"", '""Présentation générale du compte financier - Vue d''ensemble'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9e4d05ea-fd85-418f-80ef-28f27b14e12d,DF655,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""655'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",c875570d-7e87-4c45-b677-e2132981e51d,DF6551,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6551'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",e8f3bc89-45de-4106-8e09-ca98e8ebe485,DF6553,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6553'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",0db06690-8b05-4ac9-8ec7-dc61239551df,DF6564,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6564'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",97e7c748-bd15-4b19-9a99-0724c1fe2631,DF657,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""657'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",66847ad7-48bb-48fa-8eb3-3098c5f095a1,DF739,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",a01bc2b9-32a9-44c8-834e-12717e7710af,DF739111,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739111'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9fb88095-ce1d-42a5-95a5-a5c4253186bd,DF739211,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739211'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",bc652f81-db9c-4ac3-94b5-b843a0d502e6,DF739212,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""739212'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",a33757dd-8e7b-499c-b03b-27556b1b7606,DF73922,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73922'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",a9c8c6cf-2c21-4138-8c21-a78c473e88d5,DF661,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""661'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",36e861e9-9f19-4b6a-9e27-bf5f6126a926,DF6611,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""6611'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",22a544e6-b881-4397-9be2-e9106c094db2,DF66112,CFU,"{'""extract'"": {'""column'"": '""ICNE de l’exercice'"", '""identifiers'"": ['""Total général'""], '""section_header'"": ['""IV – Annexes'"", '""B – Annexes patrimoniales – Etat de la dette – Répartition par nature de dette'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",963ac215-1f11-4366-8559-c41f2397d283,DF668,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""668'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",50e49b88-5dff-4f64-aa3f-acf91c0db361,DO68,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""68'"", '""operation_type'"": '""order'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Dépenses de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",0f9d4e72-72a0-45e5-85b5-f574536de3ca,RF7321,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7321'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",6ed25270-129e-4ff9-bda8-e817065577e6,RF7311,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7311'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7a33eefe-f61f-4392-a4c8-bd0ed0a317d6,RF73112,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73112'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",770da6b1-5384-46dc-b110-877059f0232e,RF73114,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73114'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",c3a743c9-e66b-4303-882c-5bc5f2d1b1fe,RF73133,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73133'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",fb8025a6-627f-46e1-8da7-080343e0aa08,RF73156,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73156'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",46e37778-243e-42de-8508-fe855b9743d1,RF7318,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7318'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9a0a4031-0317-4217-8f0e-072ecb9f6c7f,RF73221,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""73221'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",2f447889-bb6d-4997-a809-5249559e1f32,RF7323,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7323'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",68c61361-dfbb-4327-b7ac-2cbda1b30bc0,RF734,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""734'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",8d2b3544-2c6a-47e1-9578-e22172ab8be8,RF735,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""735'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",ad394f1e-cf9b-47ee-afca-788878a973ef,RF741,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""741'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7662f17a-24d3-4c36-b695-2477c9f94e44,RF746,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""746'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",349324b6-d9c6-4e68-a3b2-ccca21e177e2,RF7483,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""7483'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",6efb066d-3a44-4a39-8ca9-535b5b97b0d7,RF751,CFU,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations nettes(d=b-c)'"", '""startswith'"": '""751'"", '""operation_type'"": '""real'"", '""section_header'"": ['""II-Exécution budgétaire'"", '""Recettes de fonctionnement - Vue détaillée'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
